id,name,website
1009,"Water purifier and solar",https://www.facebook.com/Best-RO-service-center-729586547456417/
1010,M.D.traders,
1011,"Anshu mobile and computer center",
1012,M.D.traders,
1013,"MK SOUND SERVICE BIRTAMODE",
1014,"Tycoon property dealers",
1015,"Ghar jagga karobar",
1016,"Shresha collection",
1017,"Nepal Wide Holidays P.ltd",
1018,"Harsha Jewels",
1019,"Thamel seasons hotel ",https://thamelseasonshotel.com/
1020,"Thamel seasons hotel ",www.thamelseasonshotel.com
1021,"Creative Ideas",www.creativeideas.com.np
1022,"New Galaxy Digital Shop",
1023,"Rara Chhayanth Multi-Service Tours & Travels Pvt.Ltd ( Nepal ) ",
1024,"S&S fancy collection ",https://www.facebook.com/SS-fancy-collection-100704438156562/
1025,"S&S fancy collection ",
1026,"RABI HANDICRAFT",
1027,"All Nepal Safety LPG Center Pvt.Ltd.",
1028,"GAUTAM DHUWANI SEWA",
1029,"GAUTAM DHUWANI SEWA",
1030,"GAUTAM DHUWANI SEWA",
1031,ClassicWoodNepal,https://www.facebook.com/clasicwoodnepal/
1032,"Dhampus Bakery",Dhampusbakery@gmail.com
1033,"Aama Agro Product Pvt.Ltd.",
1034,"sita bazar pvt ltd.",https://sitabazar.com/
1035,"sita tours and travels pvt ltd",https://sitatourandtravels.com/
1036,Ssksky,
1037,Ssksky,
1038,Ssksky,
1039,"Avash Electronics",
1040,"Hive Restro (Pokhara Valley Top Jhol Mo:Mo)",
1041,"Pragatisheel bahas",www.pragatisheelbahas.com
1042,"Pragatisheel bahas",https://pragatisheelbahas.com/
1043,"Pokhara Homestay ",
1044,"Snl sky",
1045,"G.D.S. Fiber World",https://gdsfiberworld.com/
1046,"Genuine Collections ",
1047,"Trekking al campo base del Everest",https://www.himalayaventura.com/ofertas/campo-base-everest.html
1048,"woodcutter interio & furniture udyog",
1049,"CELL PHONE RESCUE CENTER",
1050,"Smart Looks Fashion Wear ( 99 concept business)",
1051,"Tika Dairy Centre",www.facebook.com/TikaDairyCentre
1052,"Gold ganapati flower &gift shop",
1053,"Darpan milk",
1054,"मनाकामना gust हाउस",
1055,"Help for everyone ",
1056,"YES Nepal Agrovet Center",https://www.facebook.com/498493030686896/posts/498494017353464/?substory_index=0
1057,Repair,www.Monkymountain.com
1058,"Barsha Enterprises ",
1059,"We Help Nepal",https://www.facebook.com/wehelpnepal.org.np/
1060,"Mahabuddha Statue House",
1061,"KTM Consulting Japanese Academy ",http://www.ktmconsulting.edu.np/
1062,"Shyam subedi",
1063,"Manjushree Handicraft ",https://www.facebook.com/handicraftsmanjushree/
1064,"Citizen legal research center ,cordial educational center or hindu publication pvt ltd",Www.cordialedu.com
1065,"Citizen legal research center ,cordial educational center or hindu publication pvt ltd",Www.cordialedu.com
1066,"kodeStage Technology",https://kodestage.com
1067,"Liam traders pvt ltd",
1068,"Four Ace Business Solutions",http://fourace.com.np/
1069,"Best Mad Honey",https://www.bestmadhoney.com/
1070,"Best Mad Honey",bestmadhoney.com
1071,"Atithi Resort and Spa",http://www.atithiresort.com/home
1072,GATEWAY,bikasirem.blogspot.com
1073,"Hill bird multi propose p. ltd",
1074,"Hill bird multi propose P ltd.",
1075,"Hill bird multi propose p. ltd",
1076,"Hill bird multi propose p. ltd",
1077,"Hill bird multi propose p. ltd",
1078,"Whitewater river rafting ",
1079,"Quantum IT Solutions",
1080,"maitree jewllers",
1081,"MRS IT Solution",http://www.facebook.com/mrsitsolution
1082,"Chaudhary Brothers Food Industries",
1083,"bright Office Systems Pvt. Ltd",http://www.brightit.com.np/
1084,"YOUBERRY RESTAURANT",
1085,"New Binayak Corner",
1086,"safal mobile center",https://www.facebook.com/Safal-mobile-center-112940286734131
1087,"Hot hands craft ",https://nealshilpakar2009.wixsite.com/website
1088,"Hot hands craft ",https://nealshilpakar2009.wixsite.com/website
1089,"Pahilo Pathshala Pre-School",
1090,HerChaha,http://www.herchaha.com.np/
1091,"JK'S Outfitters ",
1092,"Himalayan Essence",https://www.facebook.com/Essencehimalayan
1093,"Hotel Readers Inn",https://www.hotelreaders.com/
1094,"Hotel Paradise View And Restaurant",http://paradiseviewdhampus.com/
1095,HerChaha,http://www.herchaha.com.np/
1096,"Uthkrista LMS",http://uthkrista.com/
1097,Hamrohealthfit,www.hamrohealthfit.com
1098,Hamrohealthfit,www.hamrohealthfit.com
1099,Hamrohealthfit,www.hamrohealthfit.com
1100,Hamrohealthfit,www.hamrohealthfit.com
1101,Hamrohealthfit,www.hamrohealthfit.com
1102,Hamrohealthfit,www.hamrohealthfit.com
1103,Hamrohealthfit,www.hamrohealthfit.com
1104,Hamrohealthfit,www.hamrohealthfit.com
1105,Hamrohealthfit,www.hamrohealthfit.com
1106,Hamrohealthfit,www.hamrohealthfit.com
1107,Hamrohealthfit,www.hamrohealthfit.com
1108,Hamrohealthfit,www.hamrohealthfit.com
1109,Hamrohealthfit,http://hamrohealthfit.com/
1110,"RIGHTWAY ADVISOR COMPANY  PVT.LTD",
1111,"Beauty& healthy nepal (Thailand product)",https://www.facebook.com/lida.shrestha
1112,"Handwriting and Art Training Kathmandu",
1113,"Beauty& healthy nepal (Thailand product)",https://www.facebook.com/lida.shrestha
1114,"Saaira_prj_collection ",https://www.instagram.com/saaira_prj_collection/
1115,"Cafe Grill to chill restaurants ",
1116,"Sunglass Store",
1117,"KUN-NAM WEARS",https://m.facebook.com/371468120359300
1118,"Doctor Design Engineering services",
1119,"Hotel Pinnacle Range And Restaurant",http://hotelpinnaclerange.com/
1120,"BORA HomeStore",www.borafy.com
1121,"Spirit electrical zone",
1122,"S.M electronics",https://www.facebook.com/SM-Electronics-185149191968037/
1123,"SEO Company Nepal",https://seocompanynepal.com/
1124,"Corporate Lawyers Network",
1125,Shoe.ink.custom,Shoe.ink.custom
1126,"Shine And Clean Services Pvt. Ltd. ",http://www.shinenepal.com/
1127,"Spectrum Engineering Consultancy Pvt.Ltd.",https://www.facebook.com/SEC-Spectrum-Engineering-Consultancy-PvtLtd-2034269343530344/?modal=admin_todo_tour
1128,"Friends Garden",https://www.facebook.com/Friends-Garden-Dharan-100499118024336/?modal=admin_todo_tour
1129,"Chandeshori optical house since 1998",
1130,"Namuna Tea",
1131,Moonlit,
1132,"Moonlit restaurant ",
1133,"Met CONSTRUCTION",
1134,"Met CONSTRUCTION",
1135,Bora,https://borafy.com/
1136,"Beauty& healthy nepal (Thailand product)",https://www.facebook.com/lida.shrestha
1137,"Beauty& healthy nepal (Thailand product)",https://www.facebook.com/lida.shrestha
1138,"Cloudbase Paragliding Nepal Pvt. Ltd.",https://www.paraglidingcloudbase.com
1139,"Jai Kishan Nursery",https://www.facebook.com/JaiKishanNursery
1140,"Pokhara Homes Hotel p. Ltd",http://pokharahomeshotel.com.np/
1141,"First Art Engineering Consultancy Pvt. Ltd.",https://www.firstartengineering.com.np/
1142,Shoe.ink.custom,Shoe.ink.custom
1143,"Hardik Fitness Club",https://hardikfitness.com/
1144,"ICICLES ADVENTURES TREKS & TOURS PVT L",https://www.iciclesadventuretreks.com/
1145,"Sahara food satation ",
1146,"Kathmandu Suite Home  ",http://www.kathmandusuitehome.com/
1147,"Kulung Ayurved",
1148,"Newa Home hotel ",http://newahome.com.np/
1149,"Mountain Hike Nepal",https://mountain-hike.com/
1150,"Advance Saraswati Prakashan Pvt Ltd",
1151,"Maulik Pustak",
1152,"Smart tech",
1153,"moonmoon fashion",
1154,"Service & Shopping Online Market",
1155,"Mark engineering consultancy pvt.ltd",
1156,"Mark engineering consultancy pvt.ltd",
1157,"Handknotted Woollen Nepalese / Tibetan  Carpet",www.silkroad-rugs.com
1158,"Hotel center point restaurant &Tandoori cornerr",
1159,Saathikopasal,
1160,"Jesh Private Company Limited",https://www.facebook.com/jeshpvt
1161,"Yamuna Jewellery And Workshop",https://www.facebook.com/yamunajewellry/
1162,"ARBS Construction & Engineering Pvt. Ltd",https://arbs.com.np/
1163,"D-Mandu Cuisine",
1164,"Mountain Hike Nepal",http://www.mountain-hike.com
1165,"Silk Road Rugs Industries",www.silkroad-rugs.com
1166,"The Hub",https://thehub.com.np/
1167,"Spangle Events",https://www.facebook.com/spangleeventsnepal/
1168,GLAMBOX,
1169,"Mangaldeep multi Business Pvt.ltd",https://bajekodoko.com/
1170,"Ganesha Banquet & Catering",
1171,"Oxford Academia",http://www.oxfordacademia.com/
1172,"Stout collection ",
1173,"stout collection ",
1174,"stout collection ",
1175,"Stout collection ",
1176,"Star Computer Systems",
1177,"Attire Affair",
1178,"ATTIRE AFFAIR",
1179,"handmade ornaments",
1180,"Kathmandu Backpack",
1181,"NATURE CRAFT",https://www.facebook.com/naturecraft2017
1182,"Kohinoor Parlour & SPA",https://www.facebook.com/Kohinoor-Parlour-SPA-100837054826849
1183,"Khohinoor Hygenic Momoz",https://www.facebook.com/Kohinoor-Hyginic-MoMoz-101980184859967/
1184,"Hotel bussiness",
1185,Nepkids,https://www.nepkids.com
1186,"P. L. K. TRADERS",
1187,"Pradhan music system hire shoo",
1188,"Kolkata को Kathi Roll",
1189,"Trekking Trail Nepal",www.trekkingtrail.com
1190,"Amigo food truck",
1191,"Trekkers Zone",http://trekkerszone.com/
1192,"Hotel the Butwal View Pvt Ltd",www.hotelthebutwal.com
1193,"Rowdyzm Entertainment House",www.rowdyzm.com.np
1194,"Ramro shoes",https://www.facebook.com/ramroshoes/
1195,"बसुन्धरा थकाली भन्छा घर ",
1196,"Wabu Sekuwa Ghar",
1197,"Wabu sekuwa Ghar",
1198,"Namaste Apartment",http://www.namasteapartment.com/
1199,"Aama art gallery ",https://www.facebook.com/profile.php?id=100040825701859
1200,"aama art gallery ",https://www.facebook.com/profile.php?id=100040825701859
1201,"Rojesh Shakya Photography",https://www.facebook.com/RojeshShakyaPhotography/
1202,"Aama art gallery ",https://bpazes.com/user/d/basic
1203,"Aama art gallery ",https://bpazes.com/user/d/basic
1204,"भिमाद चस्मा घर ",Bhimadchasma02@gmail.com
1205,"Nepal Gateway Trekking Pvt. Ltd",https://www.nepalgatewaytrekking.com/
1206,"Nepal Gateway Trekking Pvt. Ltd",https://www.nepalgatewaytrekking.com/
1207,"Nepal Gateway Trekking Pvt. Ltd",https://www.nepalgatewaytrekking.com/
1208,"Nepal Gateway Trekking Pvt. Ltd",https://www.nepalgatewaytrekking.com/
1209,"Kamana Dairy and Bakery cafe",https://www.facebook.com/kamanadairyandbakery/
1210,"School Account ",
1211,"School Account ",
1212,"Ason Market+ wholesale",
1213,"Jesh honey uddyog",https://www.facebook.com/jeshpvt
1214,"Ascension Business Concern",
1215,"kipa prints",https://kipaprints.com/
1216,"Foot Mark Travel & Adventures Pvt. Ltd.",https://www.footmarktravels.com/
1217,"Friendship World Treks",https://friendshipworldtrek.com/
1218,"Friendship Home Stay",https://www.friendshiphomestay.com/
1219,"Everest Expeditions Nepal Pvt. Ltd.","https://www.everestexpeditionsnepal.com "
1220,"Friendship Society Nepal ",https://friendshipsocietynepal.org/
1221,"Electro Technical",https://www.facebook.com/TV-Repair-homeservice-9741114070-250028818411285/?ref=your_pages
1222,"Snowbird Nepal",www.instagram.com/snowbird.nepal
1223,"Eight Ever Shop",
1224,"Eight Ever Shop",
1225,"Eight Ever Shop",
1226,"NEW DRISTI OPTICALS",
1227,"NEW DRISTI OPTICALS",
1228,"Astrology and Vastu service ",www.astrogurukailash.com
1229,"New Apple international",Newappleinternational.com.np
1230,"Margi Music School ",
1231,"Miracle Career Consult",http://miraclecareerconsult.com/
1232,"Media Space Solutions Pvt Ltd.",https://mss.com.np/
1233,"Cctv Station & Smart Home ",https://www.youtube.com/channel/UCR_6NPsXul-KNxTtCRaq0Ww?sub_confirmation=1
1234,"Satkar  Electro Suppliers",
1235,"Electro Technical Maintenanance",https://www.facebook.com/TV-Repair-homeservice-9741114070-250028818411285/?ref=your_pages
1236,"Cake Zone & Cafe",
1237,"Speedup Coders Pvt. Ltd.",http://speedupcoders.com/
1238,"Wellness Promoter ",https://www.facebook.com/AyurvedainHeal/
1239,Pharmacy,
1240,"Rco Food House",www.rcofood.com
1241,"Rco Food House",http://rcofood.com/
1242,"3D Baby Casting",
1243,"Sagun Auto Traders",
1244,"Antique Store And Decor House",
1245,"DONNAZ Boutique",https://www.facebook.com/DonnazCollectionBoutique/
1246,"Hello Stationery",https://www.facebook.com/hellostationery
1247,"Namaste Suppliers",https://www.facebook.com/Namaste-Suppliers-110588600553890/
1248,"3D baby Casting",
1249,"Innovative Nation Events",
1250,"Raj devi Qulity sasej",
1251,"Karnali News Karnali Headlines ",https://karnaliheadlines.com/
1252,"The Crust",
1253,"Pokhara Yoga and Retreat Center",https://www.pokharayogaschoolandretreatcenter.com/
1254,"Madira pvt ltd",www.test.com
1255,"Guna Beautician Training Center",https://www.facebook.com/gunabtc
1256,1988,
1257,"Himalayan Trekkers P. Ltd",https://himalayantrekkers.com/
1258,"Test Business",
1259,"srijana parquet and decoration",
1260,Nepalidhakaproducts,
1261,"SB FURNITURE",https://sbfurniturenepal.com/
1262,"ARs House",https://www.facebook.com/ARs.House9/
1263,"Dxn Healthy Product",Www.dxn2u.com
1264,"DXN FOOD SUPPLEMENTn",https://www.dxn2u.com/product/products.php?cat_id=hfs
1265,"Mazzako Shopping",https://mazzakoshopping.com.np/
1266,"Lisno Restaurant &Laadge",Nohttps://www.facebook.com/Lisno-338508977013793/
1267,"Nep Online Cake Station",
1268,"Busymind International Pvt. Ltd.",https://busymindintl.com/
1269,"Welclick Studio Nepal",https://welclickstudio.com.np/
1270,Artist.swojan,https://instagram.com/artist.swojan
1271,"New_fashion_lingeries ",https://www.instagram.com/thrift_store888/
1272,"Welclick Studio Nepal",http://www.welclickstudio.com.np/About.html
1273,"Hijama in nepal ",
1274,"Physiotherapy ",
1275,"City Brands Marketing ",http://ewaynepal.com/
1276,"Mom's Own Collection",
1277,"Sabhyata collections ",
1278,perfectworldwidetrvl@gmail.com,www.perfecttrvl.com
1279,GRIHASTIPROPERTIES,
1280,"All tpyes security systems ",
1281,"All tpyes security systems ",
1282,"All tpyes security systems ",
1283,"All tpyes security systems ",
1284,"All tpyes security systems ",
1285,"All Types Security Systems ",
1286,"Loaf Bakery",
1287,"Online Clinic - My Skin Clinic",https://www.facebook.com/skinonlineclinic
1288,"Ghar Chaiyo",Www.gharchaiyo.com
1289,"Focus Outsourcing Private Limited",
1290,"Sherchan Thakali Foods",https://www.facebook.com/SherchanThakaliFoods/
1291,"Hamro Nepali Bazar Bigyapan",Https://hamronepalibazar.com
1292,"ShreeRam motorcycle workshop",
1293,"Yubak Brass Band Baja",http://yubakbrassband.com/
1294,"SWAAD ACHARMASLA UDYOG",
1295,"Lens photo studio",https://www.facebook.com/Lens-Studio-Photography-Videography-294227957920718/
1296,"Hitech cleaninh and placement services",https://www.hitechcleaning.com.np/
1297,"BEST IELTS PTE PREPARATION CLASSES",https://www.facebook.com/1200260436810411/posts/1453223924847393/
1298,"BEST IELTS PTE PREPARATION CLASSES",https://www.facebook.com/1200260436810411/posts/1453223924847393/
1299,"BEST IELTS PTE PREPARATION CLASSES",https://www.facebook.com/1200260436810411/posts/1453223924847393/
1300,"Unika Cloth Store",https://unikaclothstore.webnode.com/
1301,"Marketplace Kathmandu",www.facebook.com/marketplacekathmandunepal
1302,"Rewa Soft Pvt Ltd",https://www.rewasoft.com.np/
1303,"Hitech cleaning and placement services ",www.hitechcleaning.com.np
1304,"Hitech cleaning and placement services ",www.hitechcleaning.com.np
1305,Restaurant,
1306,2FY,www.2fytech.com
1307,"Royal cleaning services Kathmandu Nepal",https://www.royalcleaningservices.com.np/
1308,"INDUS VIVA",
1309,SmartDimag.com,www.smartdimag.com
1310,"Saral Shikshya Pvt. Ltd",https://saralshikshya.com.np/
1311,"Hygge Treks Pvt.Ltd",
1312,"Dream Makers Engineering Pvt. Ltd",http://dreammakers.com.np/
1313,"Wow decor Nepal",https://www.facebook.com/mywownepal
1314,"Bihebari Marriage Bureau Pvt Ltd",https://bihebari.com
1315,"Hamro Fulbari International Kindergarten",
1316,"Subidha Suppliers",
1317,"Jhakri Stone Cutting ",
1318,"Mardi Himal trek ",www.apexnepaltreks.com
1319,"G. AND K. INTERNATIONAL EDUCATION CONSULTANT PVT LTD.",
1320,"Revive physiotherapy and rehabilitation centre",
1321,Cakecherry,
1322,"Kapan modern home decor",
1323,"NK SUPPLIERS",
1324,"Rajan Dairy & Bakery",
1325,"Ayur Sadan",https://www.ayursadan.com.np
1326,"Aura Interiors",
1327,"Garg Enterprises ",
1328,"Food Station Grind and Grill",https://www.instagram.com/foodstationbanepa/
1329,Shresthaz_gifts,https://www.facebook.com/shresthazgifts/
1330,"Food and Drink Start Up Nepal",
1331,"Falcon Logistics P. Ltd",https://falconlogistics.com.np
1332,"Swaad acharmasla udyog",
1333,"KLMN TRADERS",https://www.facebook.com/KLMNTraders
1334,"Arthar suppliers",http://aklabchem.com/
1335,"Narayani Bakery Cafe",https://www.narayanipauroti.com.np/
1336,"Millennium Smiles",https://millenniumsmiles.business.site/?utm_source=gmb&utm_medium=referral
1337,"RADHIKA’S BEAUTY SALON",
1338,"BIRAT ALUMINIUMS AND UPVC PVT. LTD.",
1339,Shresthaz_gifts,https://www.facebook.com/shresthazgifts/
1340,"illusion bartender academy",
1341,"Nepal Holiday",https://www.nepalholiday.com/
1342,"reliable electronics online store",
1343,"Vehicle for Tours",
1344,"Wall Rack",
1345,"Swadista Foods",
1346,"Sikshya Namah Edu.Hub",Sikshya@namah.com
1347,"MBK & Co.[Registered Auditor]",https://www.mbkandco.com.np
1348,"Aancha Electronics Trade pvt.Ltd.",
1349,"Nepal Health Magazine",www.nepalhealthmag.com
1350,"RJU'S kids collection ",
1351,"RJU'S KIDS COLLECTION ",
1352,"Best hostel Ananda Garden Restaurant coffee bar","www facebook.come/best.hostels.545"
1353,"Samriddhi College ",https://samriddhicollege.edu.np/
1354,"Samriddhi College ",https://samriddhicollege.edu.np/
1355,"Samriddhi College ",https://samriddhicollege.edu.np/
1356,"Anu clothing",
1357,"Control P Advertising ",
1358,Mokshyashala,
1359,"DXN Health Care & Business opportunity ",https://www.dxn2u.com/
1360,"Bag Repair Store ","www.caravan.com.np "
1361,"BSC Multi Services ",
1362,"Personality Development-Batch Two",http://poojadangol.blogspot.com/
1363,"M.B.G SERVICE PVT.LTD",https://www.facebook.com/MBGServices/?__tn__=%3C
1364,"KTM Guide Pvt. Ltd. ",https://ktmguide.com/
1365,"Techaxis- IT Training in Nepal",https://www.techaxis.com.np/
1366,"Techaxis- IT Training in Nepal",https://www.techaxis.com.np/
1367,"Khusbu Oli",http://khusbuoli.com/
1368,"JobAxle- Jobs in Nepal",https://jobaxle.com/
1369,"Trekking Trail Nepal Blog",https://trekkingtrailnepal.com/
1370,"Apurva International Pvt. Ltd.",http://www.apurvanepal.com.np/
1371,"YD fashion",
1372,"Pawan Sweets",
1373,"Om shree frame pasal",
1374,"Covid Care Disinfectant",
1375,Pixeltouch,https://pixeltouch.asia/
1376,Paluwa,
1377,"Tattoo Artist-Sujan Shrestha ",https://instagram.com/sujan_shrestha__?igshid=ft6e88s8lfm9
1378,"Dreams Cafe ",
1379,"Liza culture house ",
1380,"Marsian Emporium",https://www.facebook.com/marsianemporium/
1381,"Anova pharmacy",
1382,"Devi Books and stationery",devibooks.business.site
1383,"The Dry Cleaners and Wash Ghar",
1384,"The Dry Cleaners and Wash Ghar",
1385,"Healthy Queries ",http://healthyqueries.com/
1386,"ABC Group ",
1387,"Nepal Pest Control",https://www.nepalpestcontrol.com/
1388,"US Cable Industries Pvt. Ltd.",http://www.uscable.com.np/
1389,"Laskush jewelery workshop",
1390,"Tansen Cement",https://www.tansencement.com/
1391,"Wear station",https://instagram.com/classic_wardrobe__?igshid=lnifyq6btnmn
1392,"NIVRITI EVENTS",
1393,"Chand & Company",
1394,"Room /job",https://www.facebook.com/expressroom2020/
1395,The_shop_ee,
1396,The_shop_ee,
1397,SnKStoreKtm,https://www.facebook.com/SnKStorektm/
1398,"Shagooon handmade ",
1399,"Prachin A social hub",
1400,"Shree manakamana store",www.cusionhouse.com
1401,"Shree Manakamana Store",
1402,"hotel dhulikhel view point",
1403,"United vision foundation",https://youtu.be/yG3jUfzVEks
1404,"Hokkaido Ramen House",http://ramennepal.com
1405,"सोनामाई साबुन उधोग",https://sonamaishop.blogspot.com
1406,"khulal store",
1407,"Xiamen Make Locks Manufacturer Co., Ltd.",https://www.makelocks.com
1408,MeroPathsala,https://www.meropathsala.com/
1409,"Oriens breathing wellness ",
1410,"Wall Ink Tattoos",
1411,"Cb and sun suppliers",
1412,"Ultimate Mushroom Pvt Ltd ",
1413,"SaDha Forever- We Share Bond ",
1414,"Aryan Mobile Gallery",https://aryanmobile.com.np/
1415,"Frequency International Education Pvt. Ltd ",Frequencyint.edu.com.np
1416,"Frequency International Education Pvt. Ltd ",Frequencyint.edu.com.np
1417,"Interiour and furniture works",Www.betterliving.com.np
1418,bb,www.sss.com
1419,"Dharabijuli Services",https://dharabijuli.com/
1420,"The Chocolaty house",http:\\the-chocolaty-house.business.site
1421,"Seo on top company nepal",https://seoontop.com/
1422,"Apple Dental Clinic - General Dentistry & Orthodontic Centre",https://www.facebook.com/appledentalnepal
1423,"Chapagain multi solution",
1424,"Fabric World Nepal ",
1425,Chino,
1426,"praveen refrigeration and electrical s service center ",www.pgtacnicwebbly.com
1427,"Glam Fashion",
1428,"Ojal dental care Pvt ltd",http://ojal.com.np/
1429,"Popular achar udhyog",
1430,"Popular achar udhyog",
1431,TheVidhwan,https://thevidhwan.com/
1432,TheVidhwan,https://thevidhwan.com/
1433,"Rooms Nepal",https://roomsnepal.com/
1434,"Everest Base Camp by Icicles Adventure",https://www.iciclesadventuretreks.com/
1435,"Island Peak Climbing by Icicles Adventure",https://www.iciclesadventuretreks.com/peak-climbing
1436,1791,https://www.iciclesadventuretreks.com/
1437,"Annapurna Circuit Trek by Icicles Adventure",https://www.iciclesadventuretreks.com/
1438,"Annapurna Base Camp (ABC) Trek by Icicles Adventure",https://www.iciclesadventuretreks.com/
1439,"Ramu mobile shop",
1440,"Suva Laxmi Construction ",
1441,"Himalayan Cashmere Manufacturing Company",https://himalayancashmere.com/
1442,"Himalayan Cashmere Manufacturing Company",https://himalayancashmere.com/
1443,"Satori Adventures Nepal ",https://www.satoriadventuresnepal.com/everest-expeditions-south.html
1444,Ardor,
1445,"Archidea Consult pvt . Ltd .",
1446,"Archidea Consult pvt . Ltd .",
1447,"Easy treks and expedition ",http://www.easytreksnexpedition.com/
1448,"S.k Ply & trade link",
1449,"Reshape Home",www.reshapehome.com
1450,"Prinsha Suppliers",
1451,"Paddle Boat, Moter Boat, Jet boat and Amusement play items","www.jaylaxmifiber.com.np jaylaxmifiber. com. np"
1452,"FRP Boat and Amusement ply items",https://jaylaxmifiber.com.np/
1453,"CP Plus - Intelligent security and surveillance solutions",https://www.cpplusworld.com/
1454,"Sewa Facility Management Pvt. Ltd",
1455,"Sewa Facility Management Pvt. Ltd",https://sewacleaning.com/
1456,"Hot N' spicy Burger house and bakery cafe",www.ueltamangm.com
1457,"Camellia Spa & healing Center ",https://camelliaspanepal.com/
1458,"Clinic One Kathmandu ",https://www.clinicone.com.np/
1459,"Daanfe Copy Udhyog",
1460,"Yagya Infosys",https://www.mobilereviewnepal.com
1461,"New Reshunga Cafe",https://newreshungacafe.business.site/?utm_source=gmb&utm_medium=referral
1462,"Mitra Achar",
1463,"MITRA ACHAR",
1464,"Phulbari Montessori and Child Care Center (PMACCC)",https://phulbarimontessori.com/
1465,"Garima The Boutique",
1466,"Creabiz Studio - Animation Studio in Nepal",www.creabiz.co
1467,"Aakash Karki",https://akashkarki.com.np/
1468,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1469,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1470,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1471,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1472,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1473,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1474,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1475,"Runma Injection Molding Robot Arm Co., Ltd.",https://www.runmarobot.com
1476,"White Himalayan Engineering",Www.whitehimalayangroup.com
1477,"CHIP N DALE",
1478,"Omega Sounds And music ",https://www.facebook.com/OmegaBtm/
1479,Shakilartistry,http://www.instagram.com/shakilartistry
1480,"Birat Traders",
1481,Makeover_byanu,https://www.instagram.com/makeover_byanu/
1482,"Intellectual Nepali",https://www.youtube.com/channel/UCUtSizTFPMNqqj-MltS2P2g
1483,"Best Deals Nepal",https://bestdealsnepal.com.np/
1484,"Price tag enterprises",
1485,"Sawbee’s shopping ghar ",
1486,"Kailash trekking shop",
1487,"Kailash trekking shop",
1488,"Shree Birat Pan Bhandar",
1489,"Griha Prabesh Design Studio Pvt. Ltd",https://grihaprabesh.com.np/
1490,"Chandra Surya Fashion Ware",www.chandrasuryafashionware.com
1491,"China Cam Lock  Manufacturers",https://www.makekeylock.com/atm-lock/Intelligent-electronic-cam-lock--M5.html
1492,"Xiamen Make Security Technology Co.,Ltd.",https://www.makekeylock.com/vending-machine-lock/Top-security-vending-machine-door-lock-with-master-key.html
1493,"Nilima online collection",
1494,NepCure,https://nepcure.com/
1495,"Himalayan Adventure Intl Treks & Expedition P.ltd",https://www.himalayanadventureintl.com/
1496,"MITRA ACHAR",
1497,"MITRA ACHAR",
1498,"Best hostel and Ananda Garden Restaurant",https://www.facebook.com/best.hostel.545
1499,"Best hostel and Ananda Garden Restaurant","www facebook.come/best.hostels.545"
1500,"CCTV Zone Nepal",
1501,"Ticketing, Tour, Trekking & Adventures ",www.footmarktravels.com
1502,"Escapade nepal",infno@escapadenepal.com
1503,"Escapade Nepal",infno@escapadenepal.com
1504,"A.T.Burger Fast food Restaurant ",https://atburger.com.np/
1505,"Amplex Studio & The Beauty Station",
1506,"Amplex Studio & The Beauty Station",https://www.facebook.com/amplexstudioandthebeautystation/
1507,"Pashmina & Cashmere sweater, school dress also",
1508,"Escapade Nepal ",Infno@escapadenepal.com
1509,"Escapade Nepal ",Infno@escapadenepal.com
1510,"TOPup services",https://www.facebook.com/Topup-service-Ff-Uc-pubg-101587331681525
1511,"Boat manufacturer",Www.jaylaxmifiber.com.np
1512,"Crystal Eye Pvt Ltd",https://crystalpower.com.np
1513,"Advance Cooking Institute ",
1514,"Bindabasini Dhatu Udhyog",
1515,"SK Trading & Filter House",
1516,Meroscholarships,https://meroscholarships.com/
1517,"A.T.Burger Fast food Restaurant ",https://atburger.com.np/
1518,"Nilima online collection",
1519,"Anil Parlour saloon",
1520,Attraction,https://www.facebook.com/bestqualityshopp/
1521,"Poultry Mart Pvt Ltd",http://www.poultrymart.com.np/
1522,Arko,https://www.facebook.com/Arko-107988660669560
1523,"Butwal city center Pvt.Ltd",
1524,"Butwal city center Pvt.Ltd",
1525,"JnJ Fashion World",https://www.facebook.com/jnjfw/
1526,"NIMAS Education ",https://nimas.edu.np/
1527,"J and J Healthcare Manufacturers ",https://www.facebook.com/JnJManufacturers/
1528,"Jens cloth",
1529,"royals kitchen ,electronics ,fitness,hookah",
1530,"Sakura Family Restaurant & Party Venue","Sakura Family Restaurant & Party Venue Shankarnagar -01 Chok Beside Ambani Marball (30 Sec. from Shankarganar Chok 985-7052070 https://goo.gl/maps/gErGgr6ddqHmXW4RA"
1531,"Sakura Family Restaurant & Party Venue",
1532,"Sakura Family Restaurant & Party Venue","Sakura Family Restaurant & Party Venue Shankarnagar -01 Chok Beside Ambani Marball (30 Sec. from Shankarganar Chok 985-7052070 https://goo.gl/maps/gErGgr6ddqHmXW4RA"
